Person_ID,Time_In_Date,Time_In,Time_Out_Date,Time_Out,Break_Hours,Hours_In_Work,Hours_Worked,Hours_Scheduled,Status
P0000103,28/07/2023,2:35:04 pm,28/07/2023,10:36:30 pm,0.5,8.02,7.52,7.5,Approved
P0000103,31/07/2023,2:27:59 pm,31/07/2023,10:30:14 pm,0.5,8.04,7.54,7.5,Approved
P0000103,01/08/2023,2:36:48 pm,01/08/2023,10:31:38 pm,0.5,7.91,7.41,7.5,Approved
P0000103,02/08/2023,2:38:02 pm,02/08/2023,10:39:27 pm,0.5,8.02,7.52,7.5,Approved
P0000103,03/08/2023,2:19:43 pm,03/08/2023,10:38:06 pm,0.5,8.31,7.81,7.5,Approved
P0000103,04/08/2023,2:34:45 pm,04/08/2023,10:33:01 pm,0.5,7.97,7.47,7.5,Approved
P0000103,07/08/2023,2:32:16 pm,07/08/2023,10:32:34 pm,0.5,8,7.5,7.5,Approved
P0000103,08/08/2023,2:40:38 pm,08/08/2023,10:32:57 pm,0.5,7.87,7.37,7.5,Approved
P0000103,09/08/2023,2:35:44 pm,09/08/2023,10:33:36 pm,0.5,7.96,7.46,7.5,Approved
P0000103,10/08/2023,2:38:24 pm,10/08/2023,10:33:53 pm,0.5,7.92,7.42,7.5,Approved
P0000103,11/08/2023,2:34:59 pm,11/08/2023,10:31:24 pm,0.5,7.94,7.44,7.5,Approved
P0000103,14/08/2023,2:40:58 pm,14/08/2023,10:32:30 pm,0.5,7.86,7.36,7.5,Approved
P0000103,15/08/2023,2:30:56 pm,15/08/2023,10:32:01 pm,0.5,8.02,7.52,7.5,Approved
P0000103,16/08/2023,2:20:41 pm,16/08/2023,10:40:41 pm,0.5,8.33,7.83,7.5,Approved
P0000103,17/08/2023,2:36:57 pm,17/08/2023,10:30:24 pm,0.5,7.89,7.39,7.5,Approved
P0000103,18/08/2023,2:30:56 pm,18/08/2023,10:37:33 pm,0.5,8.11,7.61,7.5,Approved
P0000103,21/08/2023,2:37:03 pm,21/08/2023,10:33:02 pm,0.5,7.93,7.43,7.5,Approved
P0000103,22/08/2023,2:36:07 pm,22/08/2023,10:38:02 pm,0.5,8.03,7.53,7.5,Approved
P0000103,23/08/2023,2:32:50 pm,23/08/2023,10:32:31 pm,0.5,7.99,7.49,7.5,Approved
P0000103,24/08/2023,2:21:24 pm,24/08/2023,10:39:04 pm,0.5,8.29,7.79,7.5,Approved
P0000103,25/08/2023,2:23:50 pm,25/08/2023,10:38:56 pm,0.5,8.25,7.75,7.5,Approved
P0000103,28/08/2023,2:30:22 pm,28/08/2023,10:32:32 pm,0.5,8.04,7.54,7.5,Approved
P0000103,29/08/2023,2:39:21 pm,29/08/2023,10:38:00 pm,0.5,7.98,7.48,7.5,Approved
P0000103,30/08/2023,2:40:43 pm,30/08/2023,10:30:54 pm,0.5,7.84,7.34,7.5,Approved
P0000103,31/08/2023,2:37:26 pm,31/08/2023,10:35:08 pm,0.5,7.96,7.46,7.5,Approved
P0000103,01/09/2023,2:31:49 pm,01/09/2023,10:32:04 pm,0.5,8,7.5,7.5,Approved
P0000103,04/09/2023,2:28:31 pm,04/09/2023,10:32:52 pm,0.5,8.07,7.57,7.5,Approved
P0000103,05/09/2023,2:38:24 pm,05/09/2023,10:34:43 pm,0.5,7.94,7.44,7.5,Approved
P0000103,06/09/2023,2:37:11 pm,06/09/2023,10:30:33 pm,0.5,7.89,7.39,7.5,Approved
P0000103,07/09/2023,2:32:21 pm,07/09/2023,10:32:33 pm,0.5,8,7.5,7.5,Approved
P0000103,08/09/2023,2:26:50 pm,08/09/2023,10:32:34 pm,0.5,8.1,7.6,7.5,Approved
P0000103,11/09/2023,2:31:26 pm,11/09/2023,10:32:15 pm,0.5,8.01,7.51,7.5,Approved
P0000103,12/09/2023,2:32:42 pm,12/09/2023,10:37:03 pm,0.5,8.07,7.57,7.5,Approved
P0000103,13/09/2023,2:35:45 pm,13/09/2023,10:33:35 pm,0.5,7.96,7.46,7.5,Approved
P0000103,14/09/2023,2:31:55 pm,14/09/2023,10:35:47 pm,0.5,8.06,7.56,7.5,Approved
P0000103,15/09/2023,2:27:22 pm,15/09/2023,10:34:49 pm,0.5,8.12,7.62,7.5,Approved
P0000103,18/09/2023,2:26:43 pm,18/09/2023,10:38:29 pm,0.5,8.2,7.7,7.5,Approved
P0000103,19/09/2023,2:31:27 pm,19/09/2023,10:33:11 pm,0.5,8.03,7.53,7.5,Approved
P0000103,20/09/2023,2:40:50 pm,20/09/2023,10:37:28 pm,0.5,7.94,7.44,7.5,Approved
P0000103,21/09/2023,2:40:47 pm,21/09/2023,10:30:40 pm,0.5,7.83,7.33,7.5,Approved
P0000103,22/09/2023,2:31:35 pm,22/09/2023,10:39:23 pm,0.5,8.13,7.63,7.5,Approved
P0000103,25/09/2023,2:20:02 pm,25/09/2023,10:35:54 pm,0.5,8.26,7.76,7.5,Approved
P0000103,26/09/2023,2:27:01 pm,26/09/2023,10:37:57 pm,0.5,8.18,7.68,7.5,Approved
P0000103,27/09/2023,2:24:56 pm,27/09/2023,10:33:26 pm,0.5,8.14,7.64,7.5,Approved
P0000103,28/09/2023,2:29:01 pm,28/09/2023,10:33:39 pm,0.5,8.08,7.58,7.5,Approved
P0000103,29/09/2023,2:19:53 pm,29/09/2023,10:38:41 pm,0.5,8.31,7.81,7.5,Approved
P0000103,02/10/2023,2:21:55 pm,02/10/2023,10:35:48 pm,0.5,8.23,7.73,7.5,Approved
P0000103,03/10/2023,2:21:29 pm,03/10/2023,10:36:18 pm,0.5,8.25,7.75,7.5,Approved
P0000103,04/10/2023,2:21:37 pm,04/10/2023,10:35:02 pm,0.5,8.22,7.72,7.5,Approved
P0000103,05/10/2023,2:26:12 pm,05/10/2023,10:33:14 pm,0.5,8.12,7.62,7.5,Approved
P0000103,06/10/2023,2:24:22 pm,06/10/2023,10:33:23 pm,0.5,8.15,7.65,7.5,Approved
P0000103,09/10/2023,2:30:37 pm,09/10/2023,10:40:55 pm,0.5,8.17,7.67,7.5,Approved
P0000103,10/10/2023,2:26:04 pm,10/10/2023,10:34:55 pm,0.5,8.15,7.65,7.5,Approved
P0000103,11/10/2023,2:32:29 pm,11/10/2023,10:39:10 pm,0.5,8.11,7.61,7.5,Approved
P0000103,12/10/2023,2:22:31 pm,12/10/2023,10:30:25 pm,0.5,8.13,7.63,7.5,Approved
P0000103,13/10/2023,2:39:09 pm,13/10/2023,10:33:01 pm,0.5,7.9,7.4,7.5,Approved
P0000103,16/10/2023,2:37:52 pm,16/10/2023,10:33:14 pm,0.5,7.92,7.42,7.5,Approved
P0000103,17/10/2023,2:19:11 pm,17/10/2023,10:34:25 pm,0.5,8.25,7.75,7.5,Approved
P0000103,18/10/2023,2:34:40 pm,18/10/2023,10:36:32 pm,0.5,8.03,7.53,7.5,Approved
P0000103,19/10/2023,2:32:06 pm,19/10/2023,10:38:03 pm,0.5,8.1,7.6,7.5,Approved
P0000103,20/10/2023,2:38:31 pm,20/10/2023,10:34:57 pm,0.5,7.94,7.44,7.5,Approved
P0000103,23/10/2023,2:19:45 pm,23/10/2023,10:32:49 pm,0.5,8.22,7.72,7.5,Approved
P0000103,24/10/2023,2:26:49 pm,24/10/2023,10:39:01 pm,0.5,8.2,7.7,7.5,Approved
P0000103,25/10/2023,2:28:12 pm,25/10/2023,10:34:36 pm,0.5,8.11,7.61,7.5,Approved
P0000103,26/10/2023,2:28:19 pm,26/10/2023,10:31:17 pm,0.5,8.05,7.55,7.5,Approved
P0000103,27/10/2023,2:35:10 pm,27/10/2023,10:39:07 pm,0.5,8.07,7.57,7.5,Approved
P0000103,30/10/2023,2:28:11 pm,30/10/2023,10:40:15 pm,0.5,8.2,7.7,7.5,Approved
P0000103,31/10/2023,2:31:15 pm,31/10/2023,10:33:12 pm,0.5,8.03,7.53,7.5,Approved
P0000103,01/11/2023,2:35:40 pm,01/11/2023,10:31:29 pm,0.5,7.93,7.43,7.5,Approved
P0000103,02/11/2023,2:32:42 pm,02/11/2023,10:32:54 pm,0.5,8,7.5,7.5,Approved
P0000103,03/11/2023,2:40:34 pm,03/11/2023,10:31:29 pm,0.5,7.85,7.35,7.5,Approved
P0000103,06/11/2023,2:33:41 pm,06/11/2023,10:39:08 pm,0.5,8.09,7.59,7.5,Approved
P0000103,07/11/2023,2:32:31 pm,07/11/2023,10:34:17 pm,0.5,8.03,7.53,7.5,Approved
P0000103,08/11/2023,2:31:50 pm,08/11/2023,10:39:20 pm,0.5,8.12,7.62,7.5,Approved
P0000103,09/11/2023,2:35:57 pm,09/11/2023,10:36:20 pm,0.5,8.01,7.51,7.5,Approved
P0000103,10/11/2023,2:28:55 pm,10/11/2023,10:40:19 pm,0.5,8.19,7.69,7.5,Approved
P0000103,13/11/2023,2:37:51 pm,13/11/2023,10:39:38 pm,0.5,8.03,7.53,7.5,Approved
P0000103,14/11/2023,2:31:56 pm,14/11/2023,10:30:45 pm,0.5,7.98,7.48,7.5,Approved
P0000103,15/11/2023,2:24:01 pm,15/11/2023,10:34:00 pm,0.5,8.17,7.67,7.5,Approved
P0000103,16/11/2023,2:21:25 pm,16/11/2023,10:31:08 pm,0.5,8.16,7.66,7.5,Approved
P0000103,17/11/2023,2:33:03 pm,17/11/2023,10:38:31 pm,0.5,8.09,7.59,7.5,Approved
P0000103,20/11/2023,2:28:10 pm,20/11/2023,10:37:49 pm,0.5,8.16,7.66,7.5,Approved
P0000103,21/11/2023,2:27:08 pm,21/11/2023,10:31:47 pm,0.5,8.08,7.58,7.5,Approved
P0000103,22/11/2023,2:24:44 pm,22/11/2023,10:30:16 pm,0.5,8.09,7.59,7.5,Approved
P0000103,23/11/2023,2:25:22 pm,23/11/2023,10:40:13 pm,0.5,8.25,7.75,7.5,Approved
P0000103,24/11/2023,2:31:17 pm,24/11/2023,10:38:06 pm,0.5,8.11,7.61,7.5,Approved
P0000103,27/11/2023,2:40:57 pm,27/11/2023,10:40:34 pm,0.5,7.99,7.49,7.5,Approved
P0000103,28/11/2023,2:26:38 pm,28/11/2023,10:35:35 pm,0.5,8.15,7.65,7.5,Approved
P0000103,29/11/2023,2:28:07 pm,29/11/2023,10:36:07 pm,0.5,8.13,7.63,7.5,Approved
P0000103,30/11/2023,2:20:26 pm,30/11/2023,10:38:20 pm,0.5,8.3,7.8,7.5,Approved
P0000103,01/12/2023,2:23:36 pm,01/12/2023,10:36:03 pm,0.5,8.21,7.71,7.5,Approved
P0000103,04/12/2023,2:20:19 pm,04/12/2023,10:40:34 pm,0.5,8.34,7.84,7.5,Approved
P0000103,05/12/2023,2:36:04 pm,05/12/2023,10:40:42 pm,0.5,8.08,7.58,7.5,Approved
P0000103,06/12/2023,2:27:55 pm,06/12/2023,10:35:34 pm,0.5,8.13,7.63,7.5,Approved
P0000103,07/12/2023,2:34:00 pm,07/12/2023,10:33:19 pm,0.5,7.99,7.49,7.5,Approved
P0000103,08/12/2023,2:35:11 pm,08/12/2023,10:36:17 pm,0.5,8.02,7.52,7.5,Approved
P0000103,11/12/2023,2:20:58 pm,11/12/2023,10:30:48 pm,0.5,8.16,7.66,7.5,Approved
P0000103,12/12/2023,2:31:29 pm,12/12/2023,10:32:11 pm,0.5,8.01,7.51,7.5,Approved
P0000103,13/12/2023,2:29:48 pm,13/12/2023,10:30:11 pm,0.5,8.01,7.51,7.5,Approved
P0000103,14/12/2023,2:37:29 pm,14/12/2023,10:34:55 pm,0.5,7.96,7.46,7.5,Approved
P0000103,15/12/2023,2:37:48 pm,15/12/2023,10:30:31 pm,0.5,7.88,7.38,7.5,Approved
P0000103,18/12/2023,2:26:47 pm,18/12/2023,10:39:49 pm,0.5,8.22,7.72,7.5,Approved
P0000103,19/12/2023,2:25:58 pm,19/12/2023,10:30:56 pm,0.5,8.08,7.58,7.5,Approved
P0000103,20/12/2023,2:25:59 pm,20/12/2023,10:33:37 pm,0.5,8.13,7.63,7.5,Approved
P0000103,21/12/2023,2:34:58 pm,21/12/2023,10:32:43 pm,0.5,7.96,7.46,7.5,Approved
P0000103,22/12/2023,2:28:40 pm,22/12/2023,10:33:12 pm,0.5,8.08,7.58,7.5,Approved
P0000103,25/12/2023,2:35:02 pm,25/12/2023,10:37:13 pm,0.5,8.04,7.54,7.5,Approved
P0000103,26/12/2023,2:21:45 pm,26/12/2023,10:32:38 pm,0.5,8.18,7.68,7.5,Approved
P0000103,27/12/2023,2:34:47 pm,27/12/2023,10:37:50 pm,0.5,8.05,7.55,7.5,Approved
P0000103,28/12/2023,2:23:25 pm,28/12/2023,10:33:58 pm,0.5,8.18,7.68,7.5,Approved
P0000103,29/12/2023,2:19:55 pm,29/12/2023,10:33:45 pm,0.5,8.23,7.73,7.5,Approved
P0000103,01/01/2024,2:38:08 pm,01/01/2024,10:31:14 pm,0.5,7.89,7.39,7.5,Approved
P0000103,02/01/2024,2:38:05 pm,02/01/2024,10:32:20 pm,0.5,7.9,7.4,7.5,Approved
P0000103,03/01/2024,2:37:49 pm,03/01/2024,10:39:27 pm,0.5,8.03,7.53,7.5,Approved
P0000103,04/01/2024,2:36:39 pm,04/01/2024,10:32:51 pm,0.5,7.94,7.44,7.5,Approved
P0000103,05/01/2024,2:21:24 pm,05/01/2024,10:37:33 pm,0.5,8.27,7.77,7.5,Approved
P0000103,08/01/2024,2:33:44 pm,08/01/2024,10:31:10 pm,0.5,7.96,7.46,7.5,Approved
P0000103,09/01/2024,2:39:23 pm,09/01/2024,10:39:14 pm,0.5,8,7.5,7.5,Approved
P0000103,10/01/2024,2:37:10 pm,10/01/2024,10:33:10 pm,0.5,7.93,7.43,7.5,Approved
P0000103,11/01/2024,2:31:42 pm,11/01/2024,10:39:12 pm,0.5,8.12,7.62,7.5,Approved
P0000103,12/01/2024,2:24:05 pm,12/01/2024,10:31:38 pm,0.5,8.13,7.63,7.5,Approved
P0000103,15/01/2024,2:32:39 pm,15/01/2024,10:39:04 pm,0.5,8.11,7.61,7.5,Approved
P0000103,16/01/2024,2:33:23 pm,16/01/2024,10:31:59 pm,0.5,7.98,7.48,7.5,Approved
P0000103,17/01/2024,2:21:31 pm,17/01/2024,10:37:47 pm,0.5,8.27,7.77,7.5,Approved
P0000103,18/01/2024,2:29:43 pm,18/01/2024,10:34:47 pm,0.5,8.08,7.58,7.5,Approved
P0000103,19/01/2024,2:30:27 pm,19/01/2024,10:33:57 pm,0.5,8.06,7.56,7.5,Approved
P0000103,22/01/2024,2:23:57 pm,22/01/2024,10:33:05 pm,0.5,8.15,7.65,7.5,Approved
P0000103,23/01/2024,2:28:03 pm,23/01/2024,10:33:04 pm,0.5,8.08,7.58,7.5,Approved
P0000103,24/01/2024,2:25:51 pm,24/01/2024,10:33:05 pm,0.5,8.12,7.62,7.5,Approved
P0000103,25/01/2024,2:40:06 pm,25/01/2024,10:37:09 pm,0.5,7.95,7.45,7.5,Approved
P0000103,26/01/2024,2:30:31 pm,26/01/2024,10:30:10 pm,0.5,7.99,7.49,7.5,Approved
P0000103,29/01/2024,2:36:36 pm,29/01/2024,10:39:26 pm,0.5,8.05,7.55,7.5,Approved
P0000103,30/01/2024,2:31:15 pm,30/01/2024,10:39:03 pm,0.5,8.13,7.63,7.5,Approved
P0000103,31/01/2024,2:27:47 pm,31/01/2024,10:38:00 pm,0.5,8.17,7.67,7.5,Approved
P0000103,01/02/2024,2:23:55 pm,01/02/2024,10:39:10 pm,0.5,8.25,7.75,7.5,Approved
P0000103,02/02/2024,2:31:30 pm,02/02/2024,10:35:36 pm,0.5,8.07,7.57,7.5,Approved
P0000103,05/02/2024,2:21:51 pm,05/02/2024,10:39:16 pm,0.5,8.29,7.79,7.5,Approved
P0000103,06/02/2024,2:33:26 pm,06/02/2024,10:38:05 pm,0.5,8.08,7.58,7.5,Approved
P0000103,07/02/2024,2:28:42 pm,07/02/2024,10:37:53 pm,0.5,8.15,7.65,7.5,Approved
P0000103,08/02/2024,2:27:20 pm,08/02/2024,10:34:49 pm,0.5,8.12,7.62,7.5,Approved
P0000103,09/02/2024,2:32:45 pm,09/02/2024,10:37:57 pm,0.5,8.09,7.59,7.5,Approved
P0000103,12/02/2024,2:29:35 pm,12/02/2024,10:33:37 pm,0.5,8.07,7.57,7.5,Approved
P0000103,13/02/2024,2:35:12 pm,13/02/2024,10:37:23 pm,0.5,8.04,7.54,7.5,Approved
P0000103,14/02/2024,2:39:08 pm,14/02/2024,10:30:18 pm,0.5,7.85,7.35,7.5,Approved
P0000103,15/02/2024,2:35:09 pm,15/02/2024,10:31:10 pm,0.5,7.93,7.43,7.5,Approved
P0000103,16/02/2024,2:24:12 pm,16/02/2024,10:30:58 pm,0.5,8.11,7.61,7.5,Approved
P0000103,19/02/2024,2:30:17 pm,19/02/2024,10:37:28 pm,0.5,8.12,7.62,7.5,Approved
P0000103,20/02/2024,2:40:09 pm,20/02/2024,10:39:58 pm,0.5,8,7.5,7.5,Approved
P0000103,21/02/2024,2:39:52 pm,21/02/2024,10:36:58 pm,0.5,7.95,7.45,7.5,Approved
P0000103,22/02/2024,2:19:16 pm,22/02/2024,10:33:45 pm,0.5,8.24,7.74,7.5,Approved
P0000103,23/02/2024,2:29:37 pm,23/02/2024,10:34:02 pm,0.5,8.07,7.57,7.5,Approved
P0000103,26/02/2024,2:19:08 pm,26/02/2024,10:30:24 pm,0.5,8.19,7.69,7.5,Approved
P0000103,27/02/2024,2:32:47 pm,27/02/2024,10:31:08 pm,0.5,7.97,7.47,7.5,Approved
P0000103,28/02/2024,2:24:10 pm,28/02/2024,10:33:33 pm,0.5,8.16,7.66,7.5,Approved
P0000103,29/02/2024,2:28:12 pm,29/02/2024,10:30:11 pm,0.5,8.03,7.53,7.5,Approved
P0000103,01/03/2024,2:32:20 pm,01/03/2024,10:37:25 pm,0.5,8.08,7.58,7.5,Approved
P0000103,04/03/2024,2:40:46 pm,04/03/2024,10:34:28 pm,0.5,7.9,7.4,7.5,Approved
P0000103,05/03/2024,2:19:21 pm,05/03/2024,10:40:14 pm,0.5,8.35,7.85,7.5,Approved
P0000103,06/03/2024,2:29:42 pm,06/03/2024,10:40:11 pm,0.5,8.17,7.67,7.5,Approved
P0000103,07/03/2024,2:39:14 pm,07/03/2024,10:40:18 pm,0.5,8.02,7.52,7.5,Approved
P0000103,08/03/2024,2:26:11 pm,08/03/2024,10:38:10 pm,0.5,8.2,7.7,7.5,Approved
P0000103,11/03/2024,2:29:05 pm,11/03/2024,10:35:56 pm,0.5,8.11,7.61,7.5,Approved
P0000103,12/03/2024,2:30:00 pm,12/03/2024,10:32:58 pm,0.5,8.05,7.55,7.5,Approved
P0000103,13/03/2024,2:39:47 pm,13/03/2024,10:38:20 pm,0.5,7.98,7.48,7.5,Approved
P0000103,14/03/2024,2:30:50 pm,14/03/2024,10:37:31 pm,0.5,8.11,7.61,7.5,Approved
P0000103,15/03/2024,2:25:58 pm,15/03/2024,10:40:44 pm,0.5,8.25,7.75,7.5,Approved
P0000103,18/03/2024,2:21:24 pm,18/03/2024,10:32:48 pm,0.5,8.19,7.69,7.5,Approved
P0000103,19/03/2024,2:20:52 pm,19/03/2024,10:39:36 pm,0.5,8.31,7.81,7.5,Approved
P0000103,20/03/2024,2:19:39 pm,20/03/2024,10:31:30 pm,0.5,8.2,7.7,7.5,Approved
P0000103,21/03/2024,2:40:15 pm,21/03/2024,10:31:16 pm,0.5,7.85,7.35,7.5,Approved
P0000103,22/03/2024,2:20:45 pm,22/03/2024,10:33:00 pm,0.5,8.2,7.7,7.5,Approved
P0000103,25/03/2024,2:24:10 pm,25/03/2024,10:40:47 pm,0.5,8.28,7.78,7.5,Approved
P0000103,26/03/2024,2:23:39 pm,26/03/2024,10:39:16 pm,0.5,8.26,7.76,7.5,Approved
P0000103,27/03/2024,2:33:30 pm,27/03/2024,10:32:20 pm,0.5,7.98,7.48,7.5,Approved
P0000103,28/03/2024,2:25:43 pm,28/03/2024,10:31:39 pm,0.5,8.1,7.6,7.5,Approved
P0000103,29/03/2024,2:23:25 pm,29/03/2024,10:32:00 pm,0.5,8.14,7.64,7.5,Approved
P0000103,01/04/2024,2:29:30 pm,01/04/2024,10:39:05 pm,0.5,8.16,7.66,7.5,Approved
P0000103,02/04/2024,2:38:59 pm,02/04/2024,10:31:45 pm,0.5,7.88,7.38,7.5,Approved
P0000103,03/04/2024,2:26:51 pm,03/04/2024,10:39:51 pm,0.5,8.22,7.72,7.5,Approved
P0000103,04/04/2024,2:29:58 pm,04/04/2024,10:30:38 pm,0.5,8.01,7.51,7.5,Approved
P0000103,05/04/2024,2:28:48 pm,05/04/2024,10:33:19 pm,0.5,8.08,7.58,7.5,Approved
P0000103,08/04/2024,2:34:57 pm,08/04/2024,10:31:15 pm,0.5,7.94,7.44,7.5,Approved
P0000103,09/04/2024,2:21:25 pm,09/04/2024,10:36:24 pm,0.5,8.25,7.75,7.5,Approved
P0000103,10/04/2024,2:36:24 pm,10/04/2024,10:32:33 pm,0.5,7.94,7.44,7.5,Approved
P0000103,11/04/2024,2:29:02 pm,11/04/2024,10:37:20 pm,0.5,8.14,7.64,7.5,Approved
P0000103,12/04/2024,2:22:34 pm,12/04/2024,10:38:46 pm,0.5,8.27,7.77,7.5,Approved
P0000103,15/04/2024,2:26:14 pm,15/04/2024,10:39:22 pm,0.5,8.22,7.72,7.5,Approved
P0000103,16/04/2024,2:30:32 pm,16/04/2024,10:33:18 pm,0.5,8.05,7.55,7.5,Approved
P0000103,17/04/2024,2:26:28 pm,17/04/2024,10:30:30 pm,0.5,8.07,7.57,7.5,Approved
P0000103,18/04/2024,2:20:15 pm,18/04/2024,10:35:20 pm,0.5,8.25,7.75,7.5,Approved
P0000103,19/04/2024,2:24:49 pm,19/04/2024,10:33:39 pm,0.5,8.15,7.65,7.5,Approved
P0000103,22/04/2024,2:27:04 pm,22/04/2024,10:34:50 pm,0.5,8.13,7.63,7.5,Approved
P0000103,23/04/2024,2:25:48 pm,23/04/2024,10:36:20 pm,0.5,8.18,7.68,7.5,Approved
P0000103,24/04/2024,2:34:25 pm,24/04/2024,10:31:59 pm,0.5,7.96,7.46,7.5,Approved
P0000103,25/04/2024,2:22:02 pm,25/04/2024,10:30:07 pm,0.5,8.13,7.63,7.5,Approved
P0000103,26/04/2024,2:31:11 pm,26/04/2024,10:34:29 pm,0.5,8.05,7.55,7.5,Approved
P0000103,29/04/2024,2:23:14 pm,29/04/2024,10:30:31 pm,0.5,8.12,7.62,7.5,Approved
P0000103,30/04/2024,2:34:56 pm,30/04/2024,10:36:24 pm,0.5,8.02,7.52,7.5,Approved
P0000103,01/05/2024,2:26:50 pm,01/05/2024,10:36:05 pm,0.5,8.15,7.65,7.5,Approved
P0000103,02/05/2024,2:40:33 pm,02/05/2024,10:34:59 pm,0.5,7.91,7.41,7.5,Approved
P0000103,03/05/2024,2:26:52 pm,03/05/2024,10:30:09 pm,0.5,8.05,7.55,7.5,Approved
P0000103,06/05/2024,2:22:22 pm,06/05/2024,10:37:09 pm,0.5,8.25,7.75,7.5,Approved
P0000103,07/05/2024,2:39:34 pm,07/05/2024,10:39:01 pm,0.5,7.99,7.49,7.5,Approved
P0000103,08/05/2024,2:21:48 pm,08/05/2024,10:36:49 pm,0.5,8.25,7.75,7.5,Approved
P0000103,09/05/2024,2:36:14 pm,09/05/2024,10:36:52 pm,0.5,8.01,7.51,7.5,Approved
P0000103,10/05/2024,2:32:19 pm,10/05/2024,10:30:29 pm,0.5,7.97,7.47,7.5,Approved
P0000103,13/05/2024,2:38:26 pm,13/05/2024,10:39:48 pm,0.5,8.02,7.52,7.5,Approved
P0000103,14/05/2024,2:38:48 pm,14/05/2024,10:37:41 pm,0.5,7.98,7.48,7.5,Approved
P0000103,15/05/2024,2:34:35 pm,15/05/2024,10:30:26 pm,0.5,7.93,7.43,7.5,Approved
P0000103,16/05/2024,2:19:03 pm,16/05/2024,10:38:24 pm,0.5,8.32,7.82,7.5,Approved
P0000103,17/05/2024,2:19:17 pm,17/05/2024,10:37:37 pm,0.5,8.31,7.81,7.5,Approved
P0000103,20/05/2024,2:27:11 pm,20/05/2024,10:35:43 pm,0.5,8.14,7.64,7.5,Approved
P0000103,21/05/2024,2:35:47 pm,21/05/2024,10:35:20 pm,0.5,7.99,7.49,7.5,Approved
P0000103,22/05/2024,2:37:43 pm,22/05/2024,10:30:13 pm,0.5,7.88,7.38,7.5,Approved
P0000103,23/05/2024,2:31:23 pm,23/05/2024,10:40:40 pm,0.5,8.15,7.65,7.5,Approved
P0000103,24/05/2024,2:30:53 pm,24/05/2024,10:30:40 pm,0.5,8,7.5,7.5,Approved
P0000103,27/05/2024,2:31:04 pm,27/05/2024,10:34:40 pm,0.5,8.06,7.56,7.5,Approved
P0000103,28/05/2024,2:27:59 pm,28/05/2024,10:33:01 pm,0.5,8.08,7.58,7.5,Approved
P0000103,29/05/2024,2:36:44 pm,29/05/2024,10:35:23 pm,0.5,7.98,7.48,7.5,Approved
P0000103,30/05/2024,2:27:20 pm,30/05/2024,10:35:57 pm,0.5,8.14,7.64,7.5,Approved
P0000103,31/05/2024,2:19:37 pm,31/05/2024,10:35:51 pm,0.5,8.27,7.77,7.5,Approved
P0000103,03/06/2024,2:28:30 pm,03/06/2024,10:35:46 pm,0.5,8.12,7.62,7.5,Approved
P0000103,04/06/2024,2:33:23 pm,04/06/2024,10:31:24 pm,0.5,7.97,7.47,7.5,Approved
P0000103,05/06/2024,2:27:59 pm,05/06/2024,10:33:21 pm,0.5,8.09,7.59,7.5,Approved
P0000103,06/06/2024,2:25:01 pm,06/06/2024,10:40:18 pm,0.5,8.25,7.75,7.5,Approved
P0000103,07/06/2024,2:26:04 pm,07/06/2024,10:36:28 pm,0.5,8.17,7.67,7.5,Approved
P0000103,10/06/2024,2:22:23 pm,10/06/2024,10:35:08 pm,0.5,8.21,7.71,7.5,Approved
P0000103,11/06/2024,2:30:05 pm,11/06/2024,10:32:40 pm,0.5,8.04,7.54,7.5,Approved
P0000103,12/06/2024,2:37:43 pm,12/06/2024,10:31:48 pm,0.5,7.9,7.4,7.5,Approved
P0000103,13/06/2024,2:32:28 pm,13/06/2024,10:36:25 pm,0.5,8.07,7.57,7.5,Approved
P0000103,14/06/2024,2:35:37 pm,14/06/2024,10:31:36 pm,0.5,7.93,7.43,7.5,Approved
P0000103,17/06/2024,2:32:57 pm,17/06/2024,10:31:40 pm,0.5,7.98,7.48,7.5,Approved
P0000103,18/06/2024,2:37:48 pm,18/06/2024,10:38:01 pm,0.5,8,7.5,7.5,Approved
P0000103,19/06/2024,2:33:37 pm,19/06/2024,10:37:42 pm,0.5,8.07,7.57,7.5,Approved
P0000103,20/06/2024,2:37:59 pm,20/06/2024,10:33:49 pm,0.5,7.93,7.43,7.5,Approved
P0000103,21/06/2024,2:38:52 pm,21/06/2024,10:40:47 pm,0.5,8.03,7.53,7.5,Approved
P0000103,24/06/2024,2:29:49 pm,24/06/2024,10:30:16 pm,0.5,8.01,7.51,7.5,Approved
P0000103,25/06/2024,2:25:07 pm,25/06/2024,10:34:31 pm,0.5,8.16,7.66,7.5,Approved
P0000103,26/06/2024,2:40:41 pm,26/06/2024,10:31:18 pm,0.5,7.84,7.34,7.5,Approved
P0000103,27/06/2024,2:27:25 pm,27/06/2024,10:40:51 pm,0.5,8.22,7.72,7.5,Approved
P0000103,28/06/2024,2:19:36 pm,28/06/2024,10:32:42 pm,0.5,8.22,7.72,7.5,Approved
P0000103,01/07/2024,2:20:39 pm,01/07/2024,10:38:35 pm,0.5,8.3,7.8,7.5,Approved
P0000103,02/07/2024,2:25:42 pm,02/07/2024,10:31:45 pm,0.5,8.1,7.6,7.5,Approved
P0000103,03/07/2024,2:26:28 pm,03/07/2024,10:35:58 pm,0.5,8.16,7.66,7.5,Approved
